"zip_code","estado","ciudad","latitud","longitud" 
76822,"RO","porto velho",-8.722944764354475,-63.876158146687494
76824,"RO","porto velho",-8.747843794092708,-63.856714830131516
76825,"RO","porto velho",-8.744639777474413,-63.84298985430507
76828,"RO","porto velho",-8.757670225281947,-63.8206744659206
76829,"RO","porto velho",-8.765544007813705,-63.843165181629786
76840,"RO","porto velho",-9.117395474340638,-64.25540527365351
76842,"RO","porto velho",-9.295284884215345,-64.54803083490054
76846,"RO","vista alegre do abuna",-9.65608286397266,-65.73814944493941
76847,"RO","porto velho",-11.208614518089908,-61.588629120942116
76848,"RO","nova california",-9.763415752971646,-66.61942506212684
76850,"RO","guajara-mirim",-10.777060832690175,-65.32207707200786
76857,"RO","nova mamoré",-10.401331772538782,-65.2672107239507
76860,"RO","candeias do jamari",-8.822748971584446,-63.64934899789284
76861,"RO","itapua do oeste",-9.185340303184786,-63.18724699835185
76862,"RO","alto paraiso",-9.718738593907439,-63.32493531852186
76863,"RO","rio crespo",-9.706659849780088,-62.899987434712266
76864,"RO","cujubim",-9.361950110987792,-62.58354994761002
76866,"RO","theobroma",-10.246787368631338,-62.349621019600725
76867,"RO","vale do anari",-9.857774450657173,-62.174361160538226
76868,"RO","machadinho doeste",-9.420985153171676,-62.01242919415229
76870,"RO","ariquemes",-9.910598282583434,-63.04023428820198
76871,"RO","ariquemes",-9.891410157473626,-63.04214782124408
76872,"RO","ariquemes",-9.9031470369918,-63.03373155392542
76873,"RO","ariquemes",-9.90850298623124,-63.02681446760222
76874,"RO","ariquemes",-9.89041253586503,-63.02218428819361
76875,"RO","ariquemes",-9.910053292877443,-63.01413924048688
76876,"RO","ariquemes",-9.926668990815095,-63.03628192479248
76877,"RO","ariquemes",-9.899065156513377,-63.061672112510266
76880,"RO","buritis",-10.207044126109722,-63.83108887140365
76887,"RO","campo novo de rondonia",-10.520549903905243,-63.69309444888549
76888,"RO","monte negro",-10.256183247035128,-63.30761509951843
76889,"RO","cacaulândia",-10.338545180422622,-62.907643074084675
76890,"RO","jaru",-10.436959998460996,-62.4732497051609
76898,"RO","governador jorge teixeira",-10.61006560255889,-62.79229701465141
76900,"RO","ji-parana",-10.877222238932791,-61.95841508458224
76901,"RO","ji-parana",-10.870966229947953,-61.97575155562519
76904,"RO","ji-parana",-10.84191675016744,-61.993061845081485
76906,"RO","ji-paraná",-10.85614385908156,-61.95543264681951
76907,"RO","ji-parana",-10.866942188025586,-61.95058152215903
76908,"RO","ji-parana",-10.884449954457304,-61.92151099888172
76909,"RO","ji-paraná",-10.878213452853752,-61.90225758514481
76912,"RO","ji-paraná",-10.898137445120785,-61.89318215744019
76913,"RO","ji-parana",-10.898533737769652,-61.91524394126366
76914,"RO","ji-parana",-10.894114146398183,-61.93292858494086
76916,"RO","presidente medici",-11.170457229242292,-61.905832240122805
76919,"RO","ministro andreazza",-11.189419682393684,-61.52464349969754
76920,"RO","ouro preto do oeste",-10.715751177252601,-62.25613931045198
76923,"RO","vale do paraíso",-10.41663732372931,-62.127662261546845
76924,"RO","nova uniao",-10.914371836001798,-62.553753048806165
76926,"RO","mirante da serra",-11.029251140290844,-62.66972599616735
76928,"RO","teixeirópolis",-10.93278854753319,-62.256467730721
76929,"RO","urupá",-11.129970874569798,-62.36961207720059
76930,"RO","alvorada do oeste",-11.349470744463781,-62.28697319305178
76932,"RO","sao miguel do guapore",-11.69551791144187,-62.717504144685776
76934,"RO","seringueiras",-11.77897899518195,-63.039559750283644
76935,"RO","sao francisco do guapore",-12.06456221182529,-63.57426861370949
76937,"RO","costa marques",-12.35070325497574,-64.20543446596383
76940,"RO","rolim de moura",-11.722454098877977,-61.77703628883974
76948,"RO","castanheiras",-11.428080744522138,-61.95102518259382
76950,"RO","santa luzia doeste",-11.905110960786544,-61.78051705968039
76952,"RO","alto alegre dos parecis",-12.134028594593298,-61.856981344247444
76954,"RO","alta floresta doeste",-11.944583970748214,-61.99882536256848
76956,"RO","novo horizonte do oeste",-11.711629546590686,-62.012006082258466
76958,"RO","nova brasilandia doeste",-11.725875509680407,-62.316992941849975
76960,"RO","cacoal",-11.425465424546386,-61.471927642122296
76961,"RO","cacoal",-11.42706295303259,-61.467862414499166
76962,"RO","cacoal",-11.428528754795733,-61.45946445931713
76963,"RO","ji-parana",-11.431030843217988,-61.44441104439506
76964,"RO","cacoal",-11.437732827982009,-61.44341041380718
76965,"RO","cacoal",-11.435230663271087,-61.4334765172429
76966,"RO","cacoal",-11.438347500417402,-61.42997245588644
76967,"RO","cacoal",-11.442768731822959,-61.4502731631457
76970,"RO","pimenta bueno",-11.687572920711823,-61.171245969030984
76974,"RO","espigao do oeste",-11.526620416050063,-61.01474262913589
76976,"RO","primavera de rondonia",-11.839641646912675,-61.31894372547112
76977,"RO","sao felipe d'oeste",-11.910263743080604,-61.51242967801823
76979,"RO","parecis",-12.181461217743742,-61.60125690913203
76980,"RO","vilhena",-12.733412297114851,-60.148354516063264
76981,"RO","vilhena",-12.740955569558919,-60.14707056049292
76982,"RO","vilhena",-12.72294234593581,-60.13595003201799
76983,"RO","vilhena",-12.72025321278526,-60.14528390679769
76985,"RO","vilhena",-12.734596016859383,-60.11328701738552
76987,"RO","vilhena",-12.741932990004342,-60.11611246025335
76988,"RO","vilhena",-12.746158192919424,-60.13247088023664
76990,"RO","nova brasilandia d oeste",-12.55415553866246,-60.90442071320852
76993,"RO","colorado do oeste",-13.122241076506384,-60.54217610290953
76994,"RO","cabixi",-13.486852444177549,-60.53788286186566
76995,"RO","corumbiara",-12.997452672044625,-60.9450546652389
76997,"RO","cerejeiras",-13.19266482518763,-60.823111122927415
76999,"RO","pimenteiras do oeste",-13.481025429908787,-61.04647305259084
77001,"TO","palmas",-10.168506073718648,-48.340909004752085
77002,"TO","palmas",-10.162703550893575,-48.34344599317166
77006,"TO","palmas",-10.175309351373926,-48.31917296101113
77015,"TO","palmas",-10.199200116851008,-48.34503644640125
77016,"TO","palmas",-10.217294005384437,-48.34630845990465
77017,"TO","palmas",-10.184960908730341,-48.34484056253242
77018,"TO","palmas",-10.246245381211432,-48.34644272809896
77019,"TO","palmas",-10.256725088941856,-48.33787335287172
77020,"TO","palmas",-10.189407022515114,-48.32059323254703
77021,"TO","palmas",-10.205196943020477,-48.32379566066403
77022,"TO","palmas",-10.219555619948185,-48.323559573952295
77023,"TO","palmas",-10.233040367517951,-48.3221322189196
77024,"TO","palmas",-10.254309931672257,-48.32300099950004
77025,"TO","palmas",-10.268885817065202,-48.32232852457908
77026,"TO","palmas",-10.154228038108592,-48.31450204139296
77059,"TO","palmas",-10.29347825846093,-48.317150493121375
77060,"TO","palmas",-10.317773143556304,-48.30290134985053
77062,"TO","palmas",-10.315481751652001,-48.318233585894326
77063,"TO","palmas",-10.32915372508653,-48.323167517718424
77064,"TO","palmas",-10.337822227769726,-48.293169979255644
77066,"TO","palmas",-10.341682825281547,-48.28193545227865
77080,"TO","palmas",-10.316872547115539,-48.15460532350274
77300,"TO","dianopolis",-11.627033763785315,-46.82154699642291
77303,"TO","rio da conceição",-11.371631163859025,-46.82181525105284
77305,"TO","conceição do tocantins",-12.207735128344126,-47.29849504126553
77308,"TO","taipas do tocantins",-12.192317149902745,-46.99154609637422
77310,"TO","almas",-11.567892561876576,-47.1683104339993
77315,"TO","ponte alta do bom jesus",-12.089198972967996,-46.479192430610155
77318,"TO","novo jardim",-11.819560788904193,-46.62521807090953
77320,"TO","taguatinga",-12.39860493218937,-46.43926538529478
77325,"TO","aurora do tocantins",-12.71071035890743,-46.40543513701018
77330,"TO","arraias",-12.920699519644872,-46.95008122252023
77350,"TO","combinado",-12.815404808095106,-46.550130269666916
77353,"TO","novo alegre",-12.914308930078104,-46.573945442078454
77360,"TO","parana",-12.616803753950634,-47.87578736776262
77365,"TO","palmeiropolis",-13.042818920050061,-48.40579766567026
77368,"TO","sao salvador do tocantins",-12.748930283652982,-48.23783728564342
77370,"TO","natividade",-11.713284776645507,-47.72150567887336
77375,"TO","santa rosa do tocantins",-11.448122349219405,-48.11450686992027
77378,"TO","chapada da natividade",-11.61781043385302,-47.75103782717146
77380,"TO","pindorama do tocantins",-11.143886531031116,-47.57513582310215
77390,"TO","sao valerio da natividade",-11.973436703749442,-48.234228742947884
77395,"TO","porto alegre do tocantins",-11.562463161585722,-47.048530316973896
77402,"TO","gurupi",-11.726279529399578,-49.07357584667559
77403,"TO","gurupi",-11.728881427520191,-49.07374490988662
77405,"TO","gurupi",-11.729306647357241,-49.06673478500152
77410,"TO","gurupi",-11.729677283285712,-49.06142729879646
77411,"TO","gurupi",-11.737851764601505,-49.04826890765127
77413,"TO","gurupi",-11.723418073191723,-49.07349113344656
77415,"TO","gurupi",-11.757261377574316,-49.06916430993226
77416,"TO","gurupi",-11.7196089806169,-49.08634839695171
77420,"TO","gurupi",-11.71765283155138,-49.06828854149235
77423,"TO","gurupi",-11.727329209474192,-49.06360416755353
77425,"TO","gurupi",-11.731970118332464,-49.09439236330535
77426,"TO","gurupi",-11.732407490597868,-49.066403878865074
77430,"TO","gurupi",-11.719095168972261,-49.09470044367588
77433,"TO","gurupi",-11.736384825824498,-49.07067153341281
77435,"TO","gurupi",-11.725164169991698,-49.07924969012365
77440,"TO","gurupi",-11.708161598257645,-49.042058143796524
77444,"TO","gurupi",-11.708938978518574,-49.05553896390653
77450,"TO","jau do tocantins",-12.657890031636372,-48.59910229881041
77453,"TO","cariri do tocantins",-11.905019372781869,-49.16622321648179
77455,"TO","alianca do tocantins",-11.305018450553813,-48.9372103148926
77458,"TO","sucupira",-11.987673635435925,-48.9111466667479
77460,"TO","peixe",-12.032918171228046,-48.53987814765796
77463,"TO","crixas do tocantins",-11.103223561131127,-48.91839140847343
77465,"TO","figueiropolis",-12.135428331379803,-49.159914473898695
77470,"TO","formoso do araguaia",-11.812224723860368,-49.544885922077356
77475,"TO","araguacu",-12.927970803068614,-49.82627300068318
77478,"TO","sandolandia",-12.53921973679262,-49.92660328672929
77480,"TO","alvorada",-12.478669410006965,-49.12290484577028
77483,"TO","talismã",-12.799401032513398,-49.09191002610642
77485,"TO","duere",-11.341387440445823,-49.2668578885991
77490,"TO","cristalandia",-10.602957751524896,-49.19543707598355
77493,"TO","lagoa da confusao",-10.795330297168546,-49.62722663983953
77495,"TO","nova rosalândia",-10.56539049355833,-48.912450457473945
77500,"TO","porto nacional",-10.70542552187786,-48.40626767818213
77555,"TO","fatima",-10.758321970842102,-48.902605367288636
77558,"TO","oliveira de fatima",-10.707088579991682,-48.9056175510056
77560,"TO","brejinho de nazare",-11.017961990201478,-48.57053233711016
77570,"TO","pium",-10.441796768345636,-49.17797610985666
77580,"TO","silvanopolis",-11.162527976751385,-48.141224978837464
77585,"TO","monte do carmo",-10.763398336074602,-48.10383901760471
77590,"TO","ponte alta do tocantins",-10.744860606931455,-47.536367599686905
77593,"TO","mateiros",-10.546061990476023,-46.419197380701206
77600,"TO","paraiso do tocantins",-10.174506533679002,-48.88844523718384
77603,"TO","pugmil",-10.421498999999947,-48.92569099999996
77610,"TO","novo acordo",-9.965557926262207,-47.67752080845856
77613,"TO","lagoa do tocantins",-10.295713784689084,-47.5637294926062
77615,"TO","santa tereza do tocantins",-10.283361418013058,-47.80900716698315
77620,"TO","aparecida do rio negro",-9.950409822060305,-47.975271675045946
77630,"TO","lizarda",-9.594945102105715,-46.67512984433543
77635,"TO","rio sono",-9.347138596367808,-47.89576630327467
77640,"TO","tocantínia",-9.567552735466545,-48.3753798112381
77645,"TO","lajeado",-9.753702991664655,-48.355778305601746
77650,"TO","miracema do tocantins",-9.57225267783695,-48.409635287040565
77655,"TO","rio dos bois",-9.342895608649025,-48.53551710568374
77660,"TO","miranorte",-9.534960573689405,-48.591047290409776
77665,"TO","barrolandia",-9.835547680795925,-48.72605594606053
77670,"TO","divinópolis do tocantins",-9.800885904257983,-49.21505761606209
77673,"TO","monte santo do tocantins",-9.980865746375567,-49.02969899782954
77675,"TO","marianopolis do tocantins",-9.796645205151716,-49.65720181495557
77680,"TO","caseara",-9.271498529261464,-49.95669759860167
77685,"TO","dois irmaos do tocantins",-9.258179511745807,-49.06524735620717
77690,"TO","araguacema",-8.814714973312014,-49.556563413533574
77693,"TO","abreulândia",-9.622442657403376,-49.149720300911845
77695,"TO","goianorte",-8.77403362277547,-48.93506587266363
77700,"TO","guaraí",-8.839751857914733,-48.5085167458257
77704,"TO","tupirama",-8.971529405501059,-48.18826093108422
77708,"TO","fortaleza do tabocao",-9.07319111606056,-48.522472949943186
77710,"TO","pedro afonso",-9.008680982153361,-48.14533761541835
77714,"TO","bom jesus do tocantins",-8.965545990706262,-48.16566688556878
77716,"TO","santa maria do tocantins",-8.775035643338592,-47.749392949300976
77718,"TO","itapiratins",-8.384346546804515,-48.10832264057147
77720,"TO","itacaja",-8.399459066782995,-47.76592742860973
77723,"TO","centenario",-8.958467204057293,-47.33711355000809
77725,"TO","colmeia",-8.741731814113676,-48.75320312015689
77730,"TO","pequizeiro",-8.596253471656617,-48.93449442692675
77733,"TO","recursolandia",-8.72318758598064,-47.222531571279234
77735,"TO","brasilandia do tocantins",-8.368401900941203,-48.48319804361612
77740,"TO","itaporã do tocantins",-8.57142651321795,-48.68939610050141
77745,"TO","presidente kennedy",-8.531084209571869,-48.50722113288076
77750,"TO","couto de magalhaes",-8.365862033997304,-49.168310591229286
77753,"TO","juarina",-8.119290888390063,-49.1010242369731
77755,"TO","bernardo sayão",-7.892221605837823,-48.904445950782105
77760,"TO","colinas do tocantins",-8.057911121232676,-48.47981127603574
77770,"TO","goiatins",-7.712059275596102,-47.31612787790185
77777,"TO","campos lindos",-7.988859504139729,-46.80145012945478
77780,"TO","arapoema",-7.656670780626436,-49.064301526605604
77783,"TO","bandeirantes do tocantins",-7.759597790519602,-48.57808559792473
77785,"TO","pau d'arco",-7.541747691868918,-49.3695107015507
77790,"TO","nova olinda",-7.630078590577124,-48.423010109542375
77795,"TO","filadelfia",-7.339378396574148,-47.4932904168832
77803,"TO","araguaina",-7.193500853204221,-48.20907457718583
77804,"TO","araguaina",-7.189078726803419,-48.20766259906818
77805,"TO","araguaína",-7.191508902836322,-48.20949579089445
77807,"TO","araguaina",-7.197547887193863,-48.19871468334504
77808,"TO","araguaina",-7.208631787435507,-48.18603736141396
77809,"TO","araguaina",-7.208060814694319,-48.202879633676694
77813,"TO","araguaina",-7.200586401719996,-48.21000716924816
77814,"TO","araguaina",-7.221406399037042,-48.239013504728256
77815,"TO","araguaina",-7.211799177471881,-48.224579241086495
77816,"TO","araguaina",-7.202188555675938,-48.23251502837759
77817,"TO","araguaina",-7.197694201747723,-48.22419733491657
77818,"TO","araguaina",-7.193865577197301,-48.22455913346656
77820,"TO","araguaina",-7.199698939950062,-48.21847062944977
77823,"TO","araguaina",-7.185011748395298,-48.2146592701718
77824,"TO","araguaina",-7.183268124215672,-48.205202236874264
77825,"TO","araguaina",-7.172454169046918,-48.20188144663083
77826,"TO","araguaina",-7.191385851695622,-48.19305039365013
77827,"TO","araguaína",-7.188659381423929,-48.19281853504757
77828,"TO","araguaina",-7.20242705653384,-48.17562314631118
77829,"TO","araguaina",-7.223332021171614,-48.23804783497878
77840,"TO","carmolandia",-7.035135193916087,-48.396199949532765
77845,"TO","aragominas",-7.168983860362198,-48.530337572030724
77848,"TO","santa fe do araguaia",-7.145635881060057,-48.71666331067948
77850,"TO","muricilandia",-7.142396255000323,-48.60718823437544
77855,"TO","araguana",-6.66832413947715,-48.57705631819119
77860,"TO","wanderlandia",-6.850638504898559,-47.965303580645454
77870,"TO","babaculandia",-7.2036422139499665,-47.758757986818146
77880,"TO","xambioa",-6.418047623278498,-48.53295969111908
77885,"TO","santa terezinha do tocantins",-6.4350213269055985,-47.67286394292599
77890,"TO","ananas",-6.3691057628978305,-48.07324152233372
77895,"TO","nazare",-6.375566711696481,-47.66258269097056
77900,"TO","tocantinopolis",-6.325757558052025,-47.43089957828529
77903,"TO","luzinopolis",-6.191735145994194,-47.85500584554829
77905,"TO","angico",-6.392815765591841,-47.86610721026617
77908,"TO","aguiarnopolis",-6.561233602617926,-47.474589090807655
77910,"TO","darcinopolis",-6.708779579782304,-47.75111927485602
77913,"TO","palmeiras do tocantins",-6.613710017143215,-47.56426729143147
77915,"TO","cachoeirinha",-6.120011612921714,-47.920325801633
77918,"TO","maurilandia do tocantins",-5.954293000932354,-47.50732614365639
77920,"TO","itaguatins",-5.774820363347474,-47.479968396905775
77925,"TO","sao miguel do tocantins",-5.554064939502368,-47.57731375631431
77930,"TO","axixá do tocantins",-5.628634314692908,-47.76819011056809
77940,"TO","sitio novo do tocantins",-5.607352810437592,-47.64917313667066
77950,"TO","araguatins",-5.65028066388492,-48.121283746880216
77958,"TO","são bento do tocantins",-6.0104876775191505,-47.91623285653545
77960,"TO","augustinopolis",-5.46834367181418,-47.88830548742561
77970,"TO","praia norte",-5.4227037707870105,-47.80934643175413
77980,"TO","sampaio",-5.35274077241093,-47.87506309791144
77990,"TO","sao sebastiao do tocantins",-5.272299481338877,-48.216432763475005
77993,"TO","esperantina",-5.363920522149012,-48.54211501094387
77995,"TO","buriti do tocantins",-5.321205248711932,-48.21111239878048
78000,"MT","cuiaba",-15.649532289581389,-56.032901248457
78005,"MT","cuiaba",-15.592378789994084,-56.09328262657513
78008,"MT","cuiaba",-15.591816537495369,-56.08289556846968
78010,"MT","cuiaba",-15.602082513264957,-56.08316320716816
78015,"MT","cuiaba",-15.608747432436559,-56.086287763025894
78020,"MT","cuiaba",-15.6028816235129,-56.102860617012794
78025,"MT","cuiaba",-15.608561775182427,-56.099467077839705
78028,"MT","cuiaba",-15.614052749847549,-56.12723749390274
78030,"MT","cuiaba",-15.606545965805905,-56.12160298519369
78031,"MT","cuiaba",-15.603397335930026,-56.11486244784353
78032,"MT","cuiaba",-15.597978722839215,-56.10713097556964
78035,"MT","cuiaba",-15.595760181118347,-56.1261666543149
78040,"MT","cuiaba",-15.580544508017576,-56.11432536976062
78042,"MT","cuiabá",-15.592011904061273,-56.118600299193744
78043,"MT","cuiaba",-15.585559682836337,-56.107732018856225
78045,"MT","cuiaba",-15.59027828955832,-56.10220538732397
78048,"MT","cuiaba",-15.566053992679104,-56.08486540647658
78049,"MT","cuiabá",-15.54933641977155,-56.09523940975021
78050,"MT","cuiaba",-15.588320030897629,-56.0683568270174
78051,"MT","cuiabá",-15.593175318365946,-56.058193692711676
78052,"MT","cuiaba",-15.584297312067784,-56.0314412639304
78053,"MT","cuiaba",-15.584021340610313,-56.05260161443534
78055,"MT","cuiaba",-15.555762534401152,-56.05615043674823
78056,"MT","cuiaba",-15.595201873538102,-56.03848489013499
78057,"MT","cuiaba",-15.665961443270911,-56.04266638946771
78058,"MT","cuiaba",-15.576748178629293,-56.02284311315733
78060,"MT","cuiaba",-15.606150072016037,-56.06975613360842
78061,"MT","cuiaba",-15.61029511899987,-56.070464867980576
78065,"MT","cuiaba",-15.617234435832989,-56.07769308038795
78068,"MT","cuiaba",-15.61217874559911,-56.04668476406866
78070,"MT","cuiaba",-15.622065354545795,-56.073964469805944
78074,"MT","cuiabá",-15.559817864484383,-56.03302683659103
78075,"MT","cuiaba",-15.607627383914497,-56.03397878380792
78076,"MT","cuiaba",-15.62363815852432,-56.022160725351526
78077,"MT","cuiaba",-15.604920232017413,-56.0457044192312
78080,"MT","cuiaba",-15.62357157763777,-56.05522715836861
78085,"MT","cuiaba",-15.63484301427373,-56.05881079448375
78087,"MT","cuiaba",-15.61468612559578,-56.05174307708076
78088,"MT","cuiabá",-15.625454665555042,-56.01631604763658
78089,"MT","cuiaba",-15.64324905990082,-55.99724694709787
78090,"MT","cuiaba",-15.641929451397562,-56.02735471558297
78091,"MT","cuiaba",-15.62636638930677,-55.989951071568704
78093,"MT","cuiaba",-15.618567916954829,-56.020173117559565
78094,"MT","cuiaba",-15.625490473495285,-56.04405158814675
78095,"MT","cuiaba",-15.66015569626835,-56.051496811618414
78096,"MT","cuiaba",-15.615617719345748,-56.04118514499815
78098,"MT","cuiaba",-15.649900120536138,-55.98928235988871
78099,"MT","cuiabá",-15.632648582532909,-55.95550907372626
78104,"MT","nossa senhora da guia",-14.633329999999944,-57.06666999999993
78110,"MT","várzea grande",-15.646910006278604,-56.134078809876044
78115,"MT","varzea grande",-15.628989615187486,-56.10742091569631
78116,"MT","varzea grande",-15.63631081209225,-56.10678932917193
78117,"MT","varzea grande",-15.633374635305907,-56.140845443706084
78118,"MT","varzea grande",-15.649002348961355,-56.1059095139946
78120,"MT","varzea grande",-15.666849571478046,-56.09429318517754
78125,"MT","varzea grande",-15.66014545749119,-56.12520753009083
78128,"MT","várzea grande",-15.672568477533233,-56.12503745244941
78130,"MT","varzea grande",-15.66873672076616,-56.13645232798242
78131,"MT","varzea grande",38.81681628638297,-9.394624510957431
78132,"MT","varzea grande",-15.680009334899884,-56.14928071734251
78134,"MT","várzea grande",-15.658883452420957,-56.1257928871568
78135,"MT","varzea grande",-15.656566620436603,-56.141952666104636
78138,"MT","varzea grande",-15.653621400692579,-56.16100519772794
78140,"MT","várzea grande",-15.639526353112192,-56.14603893322148
78141,"MT","varzea grande",-15.640775355661086,-56.15063366034893
78142,"MT","varzea grande",-15.631397229040488,-56.15598484469861
78143,"MT","varzea grande",-15.651600236760247,-56.150423404184565
78144,"MT","varzea grande",-15.626926080633368,-56.154275793295554
78145,"MT","varzea grande",-15.664524959594578,-56.13866598607558
78148,"MT","várzea grande",-15.66289396934009,-56.15639668658553
78149,"MT","varzea grande",-15.667952486935345,-56.23631213642693
78150,"MT","varzea grande",-15.649900402844215,-56.16496301473483
78152,"MT","varzea grande",-15.662385849712647,-56.15486357232589
78158,"MT","varzea grande",-15.635244456381118,-56.16670152951926
78165,"MT","varzea grande",-15.62491394580218,-56.14790736450545
78170,"MT","nossa senhora do livramento",-15.790890272314408,-56.37932639102161
78175,"MT","pocone",-16.262075039368778,-56.62996406367013
78178,"MT","cangas",-19.53942266541352,-55.214986140353986
78180,"MT","santo antonio do leverger",-15.903546339002347,-56.034917525987744
78190,"MT","barao de melgaco",-16.19543385236072,-55.951225309969416
78195,"MT","chapada dos guimarães",-15.419296978383098,-55.725306686353775
78200,"MT","caceres",-16.064382329437276,-57.68804700926159
78237,"MT","curvelandia",-15.612737718346429,-57.91708197566089
78240,"MT","porto esperidiao",-15.837942412592735,-58.50643827026159
78243,"MT","nova lacerda",-14.474447766348016,-59.58685492554173
78245,"MT","vila bela da santssima trindade",-15.050127840400785,-59.95608163633357
78250,"MT","pontes e lacerda",-15.235746482425013,-59.33328023044019
78253,"MT","vale de sao domingos",-15.289679655800287,-59.07907494476272
78254,"MT","conquista d'oeste",-14.551121886390101,-59.53240343967293
78255,"MT","jauru",-15.33970337298182,-58.87232583331276
78260,"MT","araputanga",-15.469445339648816,-58.34773170554173
78265,"MT","reserva do cabacal",-15.120726622753033,-58.38548480831002
78270,"MT","salto do céu",-15.128912233483794,-58.13083890403114
78275,"MT","rio branco",-15.240463949187793,-58.11313764020772
78278,"MT","lambari doeste",-15.334468700845662,-57.99256764271435
78280,"MT","mirassol doeste",-15.675491654720293,-58.09132744965036
78284,"MT","sonho azul",-15.771533959036402,-58.12140979662527
78285,"MT","são josé dos quatro marcos",-15.626527311282224,-58.183284917230935
78290,"MT","figueirópolis doeste",-15.45059207987621,-58.73746539267839
78293,"MT","gloria d'oeste",-15.769887961400773,-58.31194691401784
78295,"MT","indiavai",-15.457173329488242,-58.584997685024234
78300,"MT","tangara da serra",-14.615108078258483,-57.514783438197206
78307,"MT","campos de julio",-13.723170179440901,-59.25834528253075
78310,"MT","comodoro",-13.658483691777995,-59.78450051842196
78320,"MT","juina",-11.422656268105673,-58.779227239204424
78325,"MT","aripuana",-10.185039835290208,-59.460581802148425
78330,"MT","cotriguaçu",-9.895299564591499,-58.566910518143544
78335,"MT","colniza",-9.447975813043977,-59.269433561058136
78338,"MT","rondolandia",-10.845110305503958,-61.46020219146431
78340,"MT","juruena",-10.329327529090405,-58.496807859816265
78345,"MT","castanheira",-11.137907474880812,-58.61019611625611
78350,"MT","brasnorte",-12.130307200299065,-57.998921444199546
78360,"MT","campo novo do parecis",-13.726726915764589,-57.90834821580807
78361,"MT","itamarati norte",-15.594053802773432,-56.11643428485359
78365,"MT","sapezal",-13.543400052390028,-58.80819185176756
78370,"MT","nova olimpia",-14.779770956593294,-57.29385453891894
78380,"MT","denise",-14.728321754761755,-57.049350619061485
78390,"MT","barra do bugres",-15.069536524574875,-57.187765718121476
78398,"MT","porto estrela",-15.330308584541646,-57.20108733020316
78400,"MT","diamantino",-14.377597702807696,-56.458624453656256
78402,"MT","novo diamantino",-14.381058704968954,-56.401158674295054
78410,"MT","alto paraguai",-14.513116110118146,-56.487034573030726
78415,"MT","nova marilândia",-14.365540146996002,-56.97466012356252
78420,"MT","arenapolis",-14.460089676675953,-56.842694760219835
78425,"MT","santo afonso",-14.488749615691157,-57.03736592331844
78430,"MT","nortelandia",-14.452462346380138,-56.80464529140043
78435,"MT","sao jose do rio claro",-13.513293550631632,-56.72338679320549
78445,"MT","nova maringa",-13.010856838220198,-57.102106133331674
78450,"MT","nova mutum",-13.811909413182786,-56.0832176926883
78453,"MT","santa rita do trivelato",-13.804589501404607,-55.27546532954866
78455,"MT","lucas do rio verde",-13.066932709409706,-55.932542791808736
78460,"MT","nobres",-14.712726951281518,-56.315191309999754
78470,"MT","rosario oeste",-14.834681946431642,-56.38532021969084
78480,"MT","acorizal",-15.199589388505151,-56.36694095815544
78490,"MT","jangada",-15.240572318292363,-56.48629328148876
78500,"MT","colider",-10.804773825870665,-55.457710496152515
78505,"MT","terra nova do norte",-10.586222381299807,-55.11429679364139
78508,"MT","nova guarita",-10.310601820328687,-55.404855127740255
78510,"MT","itauba",-11.008064132928315,-55.24365918960272
78515,"MT","nova canaa do norte",-10.616297326127217,-55.81061910383135
78518,"MT","colorado do norte",-10.477499999999964,-56.07805999999994
78520,"MT","guaranta do norte",-9.948276680421026,-54.9012704789378
78525,"MT","matupa",-10.144574145793701,-54.869792959298294
78528,"MT","novo mundo",-9.97568264413675,-55.17406986024914
78530,"MT","peixoto de azevedo",-10.248915063501807,-54.9093311180316
78535,"MT","marcelândia",-11.080844765994327,-54.51916488038442
78540,"MT","claudia",-11.504137772643935,-54.875626404243995
78543,"MT","uniao do sul",-11.531251108353345,-54.36837305374468
78545,"MT","santa carmem",-11.97346505748236,-55.280416504287295
78548,"MT","nova santa helena",-10.869665820764599,-55.12934713556868
78550,"MT","sinop",-11.853803043353981,-55.503545408785854
78551,"MT","sinop",-11.787940890971115,-55.47167341186526
78552,"MT","sinop",-11.834552427998759,-55.508109883918124
78553,"MT","sinop",-11.82492077765351,-55.5168061945083
78555,"MT","sinop",-11.845244095509209,-55.528178986319666
78556,"MT","sinop",-11.866928762786964,-55.516922606819165
78557,"RO","sinop",-11.874715146405201,-55.50053593310991
78558,"MT","sinop",-11.942501085472198,-55.51252878125618
78559,"MT","sinop",-11.910930485486167,-55.506914085900156
78560,"MT","porto dos gauchos",-11.558653788285849,-57.349776107209905
78563,"MT","tabapora",-11.299600093479507,-56.79221455382541
78565,"MT","nova bandeirantes",-9.850183497966546,-57.822948986807894
78570,"MT","novo horizonte do norte",-11.391035145244693,-57.321031068694104
78573,"MT","tapurah",-12.730236325949065,-56.51946937964816
78575,"MT","juara",-11.238039550036392,-57.516881461660994
78578,"MT","ipiranga do norte",-12.209356507067442,-56.139264782373736
78579,"MT","itanhangá",-12.230122745140665,-56.6483329182714
78580,"MT","alta floresta",-9.902096283770888,-56.14798246464175
78587,"MT","carlinda",-9.966516824949288,-55.82367240407808
78590,"MT","paranaita",-9.696548460783545,-56.60884628098378
78593,"MT","nova monte verde",-9.979483347743496,-57.449932389721454
